cluster_name,attempts,start_ts,end_ts,failed,completed,vm_count,build_name,with_conda,with_conda_version,with_docker,with_docker_version,with_flavor,with_foundation,with_foundation_version,with_gemfire,with_gemfire_version,with_image,with_java_version,with_kubernetes,with_kubernetes_version,with_memcached,with_memcached_version,with_oracle,with_oracle_version,with_os_version,with_postgresql,with_postgresql_version,with_tibco,with_tibco_version,with_ulticom,with_ulticom_version
sdmitry.20181203181632,1,1543850922690,1543851634735,False,True,8,20181203_181530_Proj_2631643,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.5,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
ssergeev.auto20181204,1,1543914481672,1543914532433,True,False,1,20181204_091347_Proj_69493,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_131,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
kalexey.20181126100434,1,1543215995907,1543216587255,False,True,12,20181009_114752_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
sergeyz.20190129161446,1,1548767772430,1548768058105,False,True,1,20190129_104529_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sdmitry.20181218181537,1,1545146292348,1545146689921,False,True,1,20181218_175305_Proj_2631643,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.5,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
nazarov.20190201163924,1,1549028412386,1549028908734,False,True,1,20190201_162009_Proj_189425416,False,4.5.11,True,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,True,1.10.4,False,1.4.10,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
kalexey.20190125175730,1,1548429012511,1548429767632,False,True,15,20190125_175459_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
sdmitry.20190129144933,1,1548763692862,1548764082080,False,True,2,20190129_144850_Proj_2631643,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,False,8.2.1,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
nikolayk.20190204104213,2,1549266302159,1549266764290,False,True,1,20190130_192623_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,1.4.10,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
abondar.20181211072119,1,1544502132489,1544502385278,False,True,1,20181211_070715_Proj_1992464921,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,1.3-amdocs,_default_,1.8.0_131,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
glungu.20181219104521.16291,1,1545207132294,1545208285234,False,True,15,20181219_104521_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
drodionov.20190201174732,1,1549033092547,1549033757686,False,True,5,20190201_174712_Proj_189425416,False,4.5.11,True,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,True,1.10.4,False,1.4.10,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
glungu.20181219104521.16292,1,1545207252615,1545208300370,False,True,15,20181219_104521_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
abondar.20190129072632,1,1548736092198,1548736495331,False,True,1,20190128_174736_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
sdmitry.20190124152708,1,1548333132487,1548333467125,False,True,1,20190124_150236_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
ekorsanov.20181127113638,1,1543307916088,1543308244401,False,True,1,20181126_173854_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
kalexey.20181228124218,1,1545993492524,1545994301234,False,True,13,20181228_124057_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
glungu.20181220120121.16322,1,1545298212716,1545299035796,False,True,15,20181220_120121_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sdmitry.20181125235452,1,1543179397862,1543180126831,False,True,10,20181123_183000_Proj_116590881,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
kalexey.20181126100445,1,1543216115841,1543216677651,False,True,12,20181009_114752_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
edrojdina.20190122193617,1,1548175212298,1548175583377,False,True,1,20190122_191610_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
nikolayk.20190115092712,1,1547533692552,1547533904688,False,True,1,20190115_000222_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
nazarov.20181225164316,6,1545745452289,1545746090113,False,True,1,20181224_192236_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,False,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
marsels.20190121131823,1,1548066012731,1548066245769,False,True,1,20190121_100946_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
glungu.20181220120121.16323,1,1545307383243,1545308186886,False,True,15,20181220_120121_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
edrojdina.20190124002052,1,1548278542577,1548278829654,False,True,1,20190123_205207_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
sergeyz.20190129202256,1,1548783132600,1548783980175,False,True,3,20190129_195637_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,True,9s64
sergeyz.20181212193028,1,1544632452672,1544633221143,False,True,8,20181212_184006_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,True,8.4.5,False,_default_
abondar.20181217125633,2,1545040692476,1545042073930,False,True,20,20181217_114827_Proj_1027219150,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
edrojdina.20181207123316,1,1544175252345,1544175653765,False,True,3,20181207_115826_Proj_1027219150,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
drodionov.20190114111405,1,1547453772170,1547454010215,False,True,1,20190114_100820_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sdmitry.20190124114433,1,1548319692619,1548319959405,False,True,1,20190124_111849_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
ekorsanov.20190110120812,1,1547112852565,1547113409127,False,True,5,20190110_120730_Proj_1971436115,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
drodionov.20181204170906,1,1543932642752,1543932975136,False,True,1,20181204_165609_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
ekorsanov.20181212133955,1,1544611212607,1544611788265,False,True,1,20181211_164127_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sergeyz.20190122135215,1,1548160332377,1548160726955,False,True,2,20190122_133201_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
nikolayk.20181228144412,1,1545997572658,1545997863530,False,True,1,20181228_090008_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
igarus.20181214181132,1,1544800452521,1544800991139,False,True,9,20181214_163443_Proj_1324991066,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel6.9,False,9.5,False,8.4.5,False,_default_
yuryb.20190109092203,6,1547015061968,1547015747921,False,True,1,20181213_113705_Proj_76409969,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
sergeyz.20190111120905,1,1547197932504,1547198665375,False,True,5,20190110_214002_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
glungu.20181204114422.16012,1,1543914642789,1543915512953,False,True,15,20181204_114422_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sdmitry.20181217115159,1,1545036732201,1545037084215,False,True,1,20181216_213928_Proj_2631643,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.5,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
glungu.20181204114422.16013,1,1543914764371,1543915676401,False,True,15,20181204_114422_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
glungu.20181211000219.16142,1,1544483932738,1544484811170,False,True,15,20181211_000219_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
edrojdina.20181206131953,1,1544091622474,1544092054541,False,True,3,20181206_112145_Proj_1027219150,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
sdmitry.20190123132425,1,1548240372894,1548240858029,False,True,1,20190123_132242_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
marsels.20181225132254,1,1545733452365,1545733729921,False,True,1,20181225_115124_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
glungu.20181211000219.16140,1,1544477412824,1544478268744,False,True,15,20181211_000219_Proj_189425416,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
edrojdina.20190128234958,1,1548708732386,1548709092554,False,True,1,20190128_221219_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
edrojdina.20190128234949,1,1548708622564,1548709066501,False,True,1,20190128_221219_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
nazarov.20190204132039,1,1549275732820,1549276377943,False,True,1,20190204_124141_Proj_189425416,False,4.5.11,True,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,True,1.10.4,False,1.4.10,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sdmitry.20181218181509,1,1545146172362,1545146640208,False,True,1,20181218_175015_Proj_1735463230,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.5,_default_,1.8.0_131,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sergeyz.20181219190049,1,1545235332558,1545235992536,False,True,3,20181219_165445_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,True,9s64
sdmitry.20181219122355,1,1545211692390,1545212866340,False,True,15,20181219_121125_Proj_2631643,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.5,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
rusachev.20181207173207,1,1544193252768,1544193396602,True,True,1,20181206_122048_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
rusachev.20181229102135.16504,1,1546071855353,1546072209046,False,True,1,20181229_102135_Proj_2696985,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,16-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sergeyz.20190124134435,1,1548326772558,1548327254572,False,True,2,20190124_132837_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
rusachev.20181229102135.16500,1,1546068852364,1546069257249,False,True,1,20181229_102135_Proj_2696985,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,16-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
ekorsanov.20181127121051,1,1543310436967,1543310773759,False,True,1,20181127_120941_Proj_1735463230,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.5,_default_,1.8.0_131,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
kalexey.20181228102201,1,1545982692595,1545983503385,False,True,13,20181228_102055_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
glungu.20190122115634,1,1548147492213,1548148110682,False,True,7,20190122_105212_Proj_189425416,False,4.5.11,True,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,True,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sergeyz.20190122123231,1,1548149652229,1548150354702,False,True,2,20190121_204706_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,True,9s64
sdmitry.20190123144640,3,1548247583096,1548248324605,False,True,1,20190123_144550_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
sdmitry.20181205102941,1,1543995042646,1543995426305,False,True,1,20181204_152359_Proj_1735463230,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.5,_default_,1.8.0_131,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sdmitry.20190123144659,1,1548247603239,1548248014735,False,True,1,20190123_144550_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
kalexey.20190125175747,1,1548429132796,1548429942110,False,True,15,20190125_175459_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
edrojdina.20181208162528,1,1544275582573,1544276005259,False,True,3,20181208_151123_Proj_1027219150,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
sdmitry.20190129144941,1,1548763812594,1548764205109,False,True,1,20190129_144850_Proj_2631643,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,False,8.2.1,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
kalexey.20181210133153,1,1544438652601,1544439248581,False,True,10,20181210_133037_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
sergeyz.20190115132625,1,1547548093423,1547549085708,False,True,6,20190115_124707_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,True,9s64
sergeyz.20181211192522,1,1544545572713,1544546523926,False,True,3,20181211_164127_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,True,9s64
sdmitry.20190121185742,1,1548088092408,1548088901019,False,True,12,20190121_185646_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
nazarov.20190116121613,1,1547630292667,1547630776791,False,True,1,20190116_092901_Proj_189425416,False,4.5.11,True,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,True,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
istrelnikov.20181217182745,1,1545060492494,1545061160801,False,True,3,20181217_175920_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
abondar.20181204080423,1,1543899883159,1543900928211,False,True,20,20181204_072446_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,47-amdocs,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
kalexey.20181228192304,1,1546015764069,1546016415313,False,True,13,20181228_173848_Proj_2127259257,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
igarus.20190115193054,1,1547570292819,1547570623150,False,True,2,20190115_192056_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,False,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
drodionov.20190201142700,2,1549020492403,1549021352133,False,True,5,20190201_111516_Proj_189425416,False,4.5.11,True,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,True,1.10.4,False,1.4.10,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
olukyanov.20190124124418,1,1548323172512,1548323419186,False,True,1,20180503_181234_Proj_468405252,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel6.9,False,9.5,False,8.4.5,False,_default_
glungu.20190125153401,1,1548419892659,1548420729457,False,True,8,20190125_132341_Proj_189425416,False,4.5.11,True,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_121,True,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
igarus.20181224110040,2,1545638532118,1545639095170,False,True,9,20181224_103951_Proj_1324991066,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.7.0_51,False,1.10.4,False,_default_,False,11.2.0,rhel6.9,False,9.5,False,8.4.5,False,_default_
edrojdina.20190122193604,1,1548175092560,1548175397076,False,True,1,20190122_191610_Proj_73134446,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,True,8.2.1,_default_,1.8.0_74,False,1.10.4,False,_default_,True,11.2.0,rhel7.3,False,9.5,False,8.4.5,False,_default_
ekorsanov.20190110164859,1,1547128212866,1547128650516,False,True,1,20181228_174938_Proj_2631643,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,True,10.0.0.pb02,True,8.2.5,_default_,1.8.0_152,False,1.10.4,False,_default_,True,11.2.0,rhel7.4,False,9.5,False,8.4.5,False,_default_
sergeyz.20190111192134,1,1547223732659,1547224438362,False,True,3,20190111_172148_Proj_1880126601,False,4.5.11,False,18.03.1.ce,testfarm-flavor-2-16-21,False,10.0.0.pb02,False,8.2.1,_default_,1.8.0_152,False,1.10.4,False,_default_,False,11.2.0,rhel7.4,False,9.5,False,8.4.5,True,9s64
